id,category,year_level,question,question_image,choice_a,choice_a_image,choice_b,choice_b_image,choice_c,choice_c_image,choice_d,choice_d_image,correct_answer,is_active,difficulty_level,has_images
202.0,Math,Senior (Grade 11-12),Which of the following is an exponential inequality?,,e^x = 50,,y = 4^x+2,,2^x > 2^1-x,,1/9 = 3^x,,2^x > 2^1-x,1,Easy,0
276.0,Math,Senior (Grade 11-12),Which of the following is a logarithmic function?,,logb x + k > 0,,logb x ? y,,logb x = f(x),,logb x,,logb x = f(x),1,Easy,0
277.0,Math,Senior (Grade 11-12),Which of the following is a logarithmic inequality?,,logb x,,logb x ? y,,logb x + k > 0,,logb x = y,,logb x + k > 0,1,Easy,0
278.0,Math,Senior (Grade 11-12),Which of the following is a logarithmic equation?,,logb x = y,,logb x = 1,,logb x,,logb x + k > 0,,logb x = 1,1,Easy,0
279.0,Math,Senior (Grade 11-12),Which of the following is a logarithmic equation?,,log2 x + log2 (x - 3) = 1,,log4 (x + 8),,log4 (x2 + 3x) < log2 2x,,log1/2 x,,log2 x + log2 (x - 3) = 1,1,Easy,0
280.0,Math,Senior (Grade 11-12),Which of the following is a logarithmic equation?,,log1/2 x ? 2,,log4 (x + 8) = 11,,log2 (x - 3) ? -4,,log4 (x2 + 3x + 1),,log4 (x + 8) = 11,1,Easy,0
281.0,Math,Senior (Grade 11-12),Which of the following is a logarithmic inequality?,,log36 x = 1/2,,log (x2 - 3x),,log1/2 x ? 2,,log2 x3 = log2 x,,log1/2 x ? 2,1,Easy,0
282.0,Math,Senior (Grade 11-12),Which of the following is a logarithmic inequality?,,log4 1/64 = -3,,log1/2 1/8 ? 3,,log y = log 8,,log 103 = x,,log1/2 1/8 ? 3,1,Easy,0
283.0,Math,Senior (Grade 11-12),Which of the following is a logarithmic function?,,logx 1/100 = -2,,log 103 = x,,log2 x3,,f(x) = (log x)/(1 - log x),,f(x) = (log x)/(1 - log x),1,Easy,0
291.0,Math,Senior (Grade 11-12),Determine which statement is true.,,1/2 log a = log a2,,log8 4 = log4 8,,12log12 = 12,,log5 1/x3 = -3log5 x,,log5 1/x3 = -3log5 x,1,Easy,0
292.0,Math,Senior (Grade 11-12),Determine which statement is true.,,log 2222 = 22,,log a - log b = (log a)/(log b),,2 log2 ?x = log2 x,,log10z = log10 + logz,,2 log2 ?x = log2 x,1,Easy,0
2142.0,Math,Intermediate (Grade 4-6),Which of the following is a mixed number? Select the correct answer.,,5/6,,6/5,,6/6,,1 5/6,,1 5/6,1,Average,0
2143.0,Math,Intermediate (Grade 4-6),Choose the word that describes the fraction. 73/37,,Improper,,Proper,,Mixed,,Similar,,Improper,1,Average,0
111.0,Math,Senior (Grade 11-12),Which of the following is the graph of f(x) = 4/(x + 4)?,,,images/quizzes/GMathQSH011_01_opA.PNG,,images/quizzes/GMathQSH011_01_opB.PNG,,,,,images/quizzes/GMathQSH011_01_opA.PNG,0,Difficult,1
112.0,Math,Senior (Grade 11-12),Which of the following is the graph of f(x) = (x - 5)/(x + 12)?,,,,,images/quizzes/GMathQSH011_02_opB.PNG,,images/quizzes/GMathQSH011_02_opA.PNG,,,images/quizzes/GMathQSH011_02_opA.PNG,0,Difficult,1
113.0,Math,Senior (Grade 11-12),Which of the following is the graph of f(x) = 2/(x^2 - 9)?,,,,,images/quizzes/GMathQSH011_03_opB.PNG,,,,images/quizzes/GMathQSH011_03_opA.PNG,images/quizzes/GMathQSH011_03_opA.PNG,0,Difficult,1
114.0,Math,Senior (Grade 11-12),Which of the following is the graph of f(x) = 2/(x^2 + 6x + 8)?,,,images/quizzes/GMathQSH011_04_opA.PNG,,images/quizzes/GMathQSH011_04_opB.PNG,,,,,images/quizzes/GMathQSH011_04_opA.PNG,0,Difficult,1
115.0,Math,Senior (Grade 11-12),Which of the following is the graph of f(x) = (-x^2 + 8x - 16)/(x^2 + 4x + 4)?,,,,,images/quizzes/GMathQSH011_05_opB.PNG,,images/quizzes/GMathQSH011_05_opA.PNG,,,images/quizzes/GMathQSH011_05_opB.PNG,0,Difficult,1
116.0,Math,Senior (Grade 11-12),Which of the following is the graph of f(x) = (x^3)/(x^2 - 1)?,,,,,images/quizzes/GMathQSH011_06_opB.PNG,,,,images/quizzes/GMathQSH011_06_opA.PNG,images/quizzes/GMathQSH011_06_opB.PNG,0,Difficult,1
117.0,Math,Senior (Grade 11-12),Which of the following is the graph of f(x) = (x2 + 2x + 1)/(2x + 3)?,,,images/quizzes/GMathQSH011_07_opA.PNG,,images/quizzes/GMathQSH011_07_opB.PNG,,,,,images/quizzes/GMathQSH011_07_opA.PNG,0,Difficult,1
118.0,Math,Senior (Grade 11-12),Which of the following is the graph of f(x) = (x2)/(4x - 2)?,,,,,images/quizzes/GMathQSH011_08_opB.PNG,,images/quizzes/GMathQSH011_08_opA.PNG,,,images/quizzes/GMathQSH011_08_opA.PNG,0,Difficult,1
119.0,Math,Senior (Grade 11-12),Which of the following is the graph of f(x) = x/(x - 2)?,,,,,images/quizzes/GMathQSH011_09_opB.PNG,,,,images/quizzes/GMathQSH011_09_opA.PNG,images/quizzes/GMathQSH011_09_opA.PNG,0,Difficult,1
120.0,Math,Senior (Grade 11-12),Which of the following is the graph of f(x) = 1/(x2)?,,,images/quizzes/GMathQSH011_10_opA.PNG,,images/quizzes/GMathQSH011_10_opB.PNG,,,,,images/quizzes/GMathQSH011_10_opB.PNG,0,Difficult,1
2144.0,Math,Intermediate (Grade 4-6),Identify the type of fraction.,,1:improper; 2:proper; 3:mixed,,1:mixed; 2:improper; 3:proper,,1:proper; 2:mixed; 3:improper,,1:mixed; 2:proper; 3:improper,,1:mixed; 2:proper; 3:improper,1,Average,0
2145.0,Math,Intermediate (Grade 4-6),Which of the following is/are properly matched? Select the correct answer.,,3/5 proper fraction,,All of the choices.,,21/13 improper fraction,,12 19/87 mixed fraction,,All of the choices.,1,Average,0
2146.0,Math,Intermediate (Grade 4-6),Change 5 2/3 to an improper fraction.,,17/3,,10/3,,7/7,,10/4,,17/3,1,Average,0
2147.0,Math,Intermediate (Grade 4-6),Change 3 1/2 to an improper fraction.,,7/7,,3/2,,3/4,,7/2,,7/2,1,Average,0
2148.0,Math,Intermediate (Grade 4-6),Change 19/2 to a mixed fraction.,,9 1/2,,91/2,,14 1/2,,14.5,,9 1/2,1,Average,0
2149.0,Math,Intermediate (Grade 4-6),Change 2 4/5 to an improper fraction.,,16/5,,14/5,,13/5,,15/4,,14/5,1,Average,0
2150.0,Math,Intermediate (Grade 4-6),Change 43/5 to a mixed number.,,6.8,,8.8,,8.6,,8.5,,8.6,1,Average,0
2151.0,Math,Intermediate (Grade 4-6),Which of the following fractions is in its lowest term? Select the correct answer.,,3/9,,11/15,,12/15,,4/16,,11/15,1,Average,0
2153.0,Math,Intermediate (Grade 4-6),Identify the lowest term of the given fraction. 6/36 Select the correct answer.,,4/18,,1/6,,3/18,,2/12,,1/6,1,Average,0
2154.0,Math,Intermediate (Grade 4-6),Change 10/25 to its lowest term.,,2/5,,5/4,,5/2,,4/5,,2/5,1,Average,0
2155.0,Math,Intermediate (Grade 4-6),What is the lowest term of 9/72?,,9/8,,1/8,,8/9,,8/1,,1/8,1,Average,0
2181.0,Math,Intermediate (Grade 4-6),Find the sum of the following fractions. 2/7 + 3/7 =___,,5/7,,6/7,,7/7,,7/5,,5/7,1,Average,0
2182.0,Math,Intermediate (Grade 4-6),Find the sum of the following fractions. 3/5 + 1/5 =___,,2/5,,4/5,,3/5,,1/5,,4/5,1,Average,0
2183.0,Math,Intermediate (Grade 4-6),What is the sum of 5/12 and 1/12?,,2/3,,1/4,,3/4,,1/2,,1/2,1,Average,0
2184.0,Math,Intermediate (Grade 4-6),Which of the following fractions has a sum of 9/17?,,4/17 + 3/17,,1/17 + 2/17 + 6/17,,2/17 + 2/17 + 3/17,,4/17 + 5/17 + 1/17,,1/17 + 2/17 + 6/17,1,Average,0
2185.0,Math,Intermediate (Grade 4-6),"Add 5/19, 3/19 and 4/19.",,11/19,,9/19,,10/19,,12/19,,12/19,1,Average,0
2186.0,Math,Intermediate (Grade 4-6),Find the difference of the following fractions. 3/7 - 2/7 = ___,,6/7,,5/7,,4/7,,1/7,,1/7,1,Average,0
2187.0,Math,Intermediate (Grade 4-6),Find the difference of the following fractions. 3/5 - 1/5 = ___,,4/5,,1/5,,3/5,,2/5,,2/5,1,Average,0
2188.0,Math,Intermediate (Grade 4-6),What is the difference of 5/12 and 1/12?,,1/4,,1/2,,3/4,,2/3,,3/4,1,Average,0
2189.0,Math,Intermediate (Grade 4-6),Which of the following fractions has a difference of 9/17?,,15/17 - 2/17,,13/17 - 4/17,,14/17 - 3/17,,11/17 - 3/17,,13/17 - 4/17,1,Average,0
2190.0,Math,Intermediate (Grade 4-6),Subtract 3/19 from 15/19.,,9/19,,12/19,,10/19,,11/19,,12/19,1,Average,0
2191.0,Math,Intermediate (Grade 4-6),Find the sum of the following fractions. 1/2 + 3/4 = ___,,4/6,,5/4,,3/4,,4/5,,5/4,1,Average,0
2192.0,Math,Intermediate (Grade 4-6),Find the sum of the following fractions. 3/4 + 1/6 = ___,,3/6,,7/8,,8/9,,11/12,,11/12,1,Average,0
2193.0,Math,Intermediate (Grade 4-6),What is the sum of 5/12 and 5/6?,,5/12,,2/3,,5/4,,5/17,,5/4,1,Average,0
2194.0,Math,Intermediate (Grade 4-6),Which of the following fractions has a sum of 7/10?,,4/5 + 1/10,,1/5 + 3/10,,3/5 + 2/10,,2/5 + 3/10,,2/5 + 3/10,1,Average,0
2195.0,Math,Intermediate (Grade 4-6),"Add 5/8, 1/2 and 2/3.",,38/24,,17/24,,43/24,,41/23,,43/24,1,Average,0
2196.0,Math,Intermediate (Grade 4-6),Find the difference of the following fractions. 3/4 - 1/2 = ___,,1/4,,2/6,,1/2,,2/4,,1/4,1,Average,0
2197.0,Math,Intermediate (Grade 4-6),Find the difference of the following fractions. 7/8 - 2/3 = ___,,5/24,,11/24,,8/24,,3/24,,5/24,1,Average,0
2198.0,Math,Intermediate (Grade 4-6),What is the difference of 8/15 and 2/5?,,2/15,,8/15,,3/15,,7/15,,2/15,1,Average,0
150.0,Math,Senior (Grade 11-12),"For each one-to-one function, choose the corresponding inverse function.",,f^-1 (x) = (1 - x)/2x,,f^-1 (x) = (x - 2)/5,,f^-1 (x) = (5 - x)/2,,f^-1 (x) = 1/2x,,,0,Difficult,0
151.0,Math,Senior (Grade 11-12),Which of the following is the table of values of the inverse of f(x) = 2x?,,,,,images/quizzes/GMathQSH015_01_opB.PNG,,images/quizzes/GMathQSH015_01_opA.PNG,,,images/quizzes/GMathQSH015_01_opB.PNG,0,Difficult,1
152.0,Math,Senior (Grade 11-12),Which of the following is the table of values of the inverse of f(x) = x + 4?,,,,,images/quizzes/GMathQSH015_02_opB.PNG,,,,images/quizzes/GMathQSH015_02_opA.PNG,images/quizzes/GMathQSH015_02_opA.PNG,0,Difficult,1
153.0,Math,Senior (Grade 11-12),Which of the following is the table of values of the inverse of f(x) = 5x - 2?,,,images/quizzes/GMathQSH015_03_opA.PNG,,images/quizzes/GMathQSH015_03_opB.PNG,,,,,images/quizzes/GMathQSH015_03_opB.PNG,0,Difficult,1
154.0,Math,Senior (Grade 11-12),Which of the following is the table of values of the inverse of f(x) = x3 - 1?,,,,,images/quizzes/GMathQSH015_04_opB.PNG,,images/quizzes/GMathQSH015_04_opA.PNG,,,images/quizzes/GMathQSH015_04_opA.PNG,0,Difficult,1
155.0,Math,Senior (Grade 11-12),Which of the following is the table of values of the inverse of f(x) = (x + 2)/3?,,,,,images/quizzes/GMathQSH015_05_opB.PNG,,,,images/quizzes/GMathQSH015_05_opA.PNG,images/quizzes/GMathQSH015_05_opA.PNG,0,Difficult,1
156.0,Math,Senior (Grade 11-12),Which of the following shows a graph of a function and its inverse?,,,images/quizzes/GMathQSH015_06_opA.PNG,,images/quizzes/GMathQSH015_06_opB.PNG,,,,,images/quizzes/GMathQSH015_06_opA.PNG,0,Difficult,1
2199.0,Math,Intermediate (Grade 4-6),Which of the following fractions has a difference of 1/2? Select the correct answer.,,4/5 - 3/10,,2/5 - 3/10,,8/7 - 1/2,,4/5 - 1/10,,4/5 - 3/10,1,Average,0
158.0,Math,Senior (Grade 11-12),Which of the following shows a graph of a function and its inverse?,,,,,images/quizzes/GMathQSH015_08_opB.PNG,,,,images/quizzes/GMathQSH015_08_opA.PNG,images/quizzes/GMathQSH015_08_opB.PNG,0,Average,1
159.0,Math,Senior (Grade 11-12),Which of the following shows a graph of a function and its inverse?,,,images/quizzes/GMathQSH015_09_opA.PNG,,images/quizzes/GMathQSH015_09_opB.PNG,,,,,images/quizzes/GMathQSH015_09_opB.PNG,0,Average,1
160.0,Math,Senior (Grade 11-12),Which of the following shows a graph of a function and its inverse?,,,,,images/quizzes/GMathQSH015_10_opB.PNG,,images/quizzes/GMathQSH015_10_opA.PNG,,,images/quizzes/GMathQSH015_10_opB.PNG,0,Average,1
2200.0,Math,Intermediate (Grade 4-6),Subtract 5/8 and 1/2. Select the correct answer.,,1/8,,1/4,,1/2,,1/6,,1/8,1,Average,0
2202.0,Math,Intermediate (Grade 4-6),Van finished answering her assignment in Math in 1 1/3 hours while Jessa finished hers in 1 2/5 hours. How fast did Jessa answer her assignment than Van?,,3 11/15 hours,,2 11/15 hours,,1/15  hours,,1 7/15 hours,,1/15  hours,1,Average,0
2203.0,Math,Intermediate (Grade 4-6),Kendra bought 3 2/7 kilograms of chicken. She cooked 1 5/7 kilograms for lunch. How many kilograms of the chicken was left? Select the correct answer.,,1 9/7 kilograms,,1 11/7 kilograms,,1 3/7 kilograms,,1 4/7 kilograms,,1 4/7 kilograms,1,Average,0
2204.0,Math,Intermediate (Grade 4-6),"Julia needs 2 1/3 kilograms of flour to bake two cakes. If she will bake four cakes, how many kilograms of flour does she needs?",,5 1/2 kilograms,,4 2/3 kilograms,,7 3/4 kilograms,,3 1/7 kilograms,,4 2/3 kilograms,1,Average,0
2205.0,Math,Intermediate (Grade 4-6),"If Worker A can finish a job in 2 1/2 days and Worker B can finish the same job in 3 1/2 days, how much faster does Worker A work than Worker B? Select the correct answer.",,1 day,,2 1/2 days,,1 1/2 days,,2 days,,1 day,1,Average,0
2206.0,Math,Intermediate (Grade 4-6),"In a laboratory, one student mixes some chemical with another chemical. How many chemicals did the student mix? What is missing from the problem? Select the correct answer.",,Situation,,What is asked?,,Given,,,,Given,1,Average,0
2207.0,Math,Intermediate (Grade 4-6),Richard gave 1/3 of the pan of lasagna to Nadine and 1/6 of the pan to Joy. What is missing from the problem?,,,,Situation,,Given,,What is asked?,,What is asked?,1,Average,0
2208.0,Math,Intermediate (Grade 4-6),1/2 kilograms of rice and 1/3 kilograms of fish. What is missing from the problem? Select the correct answer.,,What is asked?,,,,Given,,Situation,,Situation,1,Average,0
2209.0,Math,Intermediate (Grade 4-6),Joshua served 2 1/2 slices of cake and Martha served 3 1/6 slices of cake. What is missing from the problem? Select the correct answer.,,Situation,,What is asked?,,Given,,,,What is asked?,1,Average,0
2210.0,Math,Intermediate (Grade 4-6),Father bought some fruits. He bought a few kilograms of apples and a few kilograms of mangoes. What is the total weight of the fruits that father bought? What is missing from the problem?,,,,Situation,,Given,,What is asked?,,Given,1,Average,0
171.0,Math,Senior (Grade 11-12),Which of the following is the graph of the inverse of f(x) = 2x + 1?,,,images/quizzes/GMathQSH017_01_opA.PNG,,images/quizzes/GMathQSH017_01_opB.PNG,,,,,images/quizzes/GMathQSH017_01_opA.PNG,0,Average,1
172.0,Math,Senior (Grade 11-12),Which of the following is the graph of the inverse of f(x) = 6 - 3x?,,,,,images/quizzes/GMathQSH017_02_opB.PNG,,images/quizzes/GMathQSH017_02_opA.PNG,,,images/quizzes/GMathQSH017_02_opB.PNG,0,Average,1
173.0,Math,Senior (Grade 11-12),Which of the following is the graph of the inverse of f(x) = 3?(2x + 1)?,,,,,images/quizzes/GMathQSH017_03_opB.PNG,,,,images/quizzes/GMathQSH017_03_opA.PNG,images/quizzes/GMathQSH017_03_opB.PNG,0,Average,1
174.0,Math,Senior (Grade 11-12),Which of the following is the graph of the inverse of f(x) = (x3/2) + 2?,,,images/quizzes/GMathQSH017_04_opA.PNG,,images/quizzes/GMathQSH017_04_opB.PNG,,,,,images/quizzes/GMathQSH017_04_opB.PNG,0,Average,1
175.0,Math,Senior (Grade 11-12),Which of the following is the graph of the inverse of f(x) = 1/2x?,,,,,images/quizzes/GMathQSH017_05_opB.PNG,,images/quizzes/GMathQSH017_05_opA.PNG,,,images/quizzes/GMathQSH017_05_opA.PNG,0,Average,1
176.0,Math,Senior (Grade 11-12),Which of the following is the graph of the inverse of f(x) = (x - 1)/(x + 1)?,,,,,images/quizzes/GMathQSH017_06_opB.PNG,,,,images/quizzes/GMathQSH017_06_opA.PNG,images/quizzes/GMathQSH017_06_opA.PNG,0,Average,1
177.0,Math,Senior (Grade 11-12),Which of the following is the graph of the inverse of f(x) = (x - 2)/(2x - 2)?,,,images/quizzes/GMathQSH017_07_opA.PNG,,images/quizzes/GMathQSH017_07_opB.PNG,,,,,images/quizzes/GMathQSH017_07_opB.PNG,0,Average,1
178.0,Math,Senior (Grade 11-12),"Which of the following is the graph of the inverse of f(x) = (x2 + 1)/2, x ? 1/2?",,,,,images/quizzes/GMathQSH017_08_opB.PNG,,images/quizzes/GMathQSH017_08_opA.PNG,,,images/quizzes/GMathQSH017_08_opA.PNG,0,Average,1
179.0,Math,Senior (Grade 11-12),"Which of the following is the graph of the inverse of f(x) = 2 - 2x2, x ? 2?",,,,,images/quizzes/GMathQSH017_09_opB.PNG,,,,images/quizzes/GMathQSH017_09_opA.PNG,images/quizzes/GMathQSH017_09_opA.PNG,0,Average,1
180.0,Math,Senior (Grade 11-12),Which of the following is the graph of the inverse of f(x) = 3?(3x - 2)?,,,images/quizzes/GMathQSH017_10_opA.PNG,,images/quizzes/GMathQSH017_10_opB.PNG,,,,,images/quizzes/GMathQSH017_10_opA.PNG,0,Average,1
2217.0,Math,Intermediate (Grade 4-6),What is the equivalent decimal number of the fraction 34/100?,,0.34,,0.54,,0.64,,0.44,,0.34,1,Average,0
2218.0,Math,Intermediate (Grade 4-6),Choose the corresponding fraction of the decimal number 1.45.,,1 45/100,,1 100/45,,1 45/10,,1 45/1000,,1 45/100,1,Average,0
2219.0,Math,Intermediate (Grade 4-6),What is the equivalent decimal number of the fraction 3/25?,,0.23,,0.17,,0.12,,0.9,,0.12,1,Average,0
2220.0,Math,Intermediate (Grade 4-6),Choose the corresponding decimal of the fraction 63/100.,,0.63,,0.0036,,0.36,,0.54,,0.63,1,Average,0
2222.0,Math,Intermediate (Grade 4-6),What is the place value of 1 in 2.31?,,Thousandths,,Hundredths,,Tenths,,Ones,,Hundredths,1,Average,0
2223.0,Math,Intermediate (Grade 4-6),Choose the decimal number which have the same tenths place value as 1.45.,,0.42,,0.0024,,0.81,,0.37,,0.42,1,Average,0
2224.0,Math,Intermediate (Grade 4-6),What is the value of the hundredths place in 0.09? Select the correct answer.,,9/1,,9/100,,9/10,,none,,9/100,1,Average,0
2225.0,Math,Intermediate (Grade 4-6),Choose the decimal number which have the same hundredths place value as 23.55.,,1,,1.05,,0.59,,1.67,,1.05,1,Average,0
2227.0,Math,Intermediate (Grade 4-6),What is one and forty-nine hundredth in decimal form?,,10.49,,1.49,,0.149,,104.9,,1.49,1,Average,0
2228.0,Math,Intermediate (Grade 4-6),Choose the correct word form of the given decimal. 1.45,,One and fifty-four hundredths,,One and forty-five ones,,One and forty-five hundredths,,One and forty-five tenths.,,One and forty-five hundredths,1,Average,0
2229.0,Math,Intermediate (Grade 4-6),What is thirty-four and one hundredth in decimal form?,,34.1,,none,,34.01,,34.001,,34.01,1,Average,0
2230.0,Math,Intermediate (Grade 4-6),Choose the correct word form of the given decimal. 23.55,,Twenty-three and fifty-five tenths,,Twenty-three and fifty-five hundredths,,Twenty-three and fifty-five ones,,Twenty-three and fifty-five hundreds,,Twenty-three and fifty-five hundredths,1,Average,0
2232.0,Math,Intermediate (Grade 4-6),Round 34.02 to the nearest tenth.,,34.1,,none,,34.01,,34,,34,1,Average,0
2233.0,Math,Intermediate (Grade 4-6),Which among the choices will be equal to two when we round up to the nearest whole number?,,1.55,,1.49,,1.33,,2.51,,1.55,1,Average,0
2234.0,Math,Intermediate (Grade 4-6),Round 8.29 to the nearest tenth.,,none,,8.03,,8.3,,8.39,,8.3,1,Average,0
2235.0,Math,Intermediate (Grade 4-6),Which among the choices will become 3.7 when we round the nearest tenth?,,3.46,,3.75,,3.8,,3.74,,3.74,1,Average,0
2237.0,Math,Intermediate (Grade 4-6),Which of the following is greater than 4.56?,,4.56,,4.54,,4.71,,3.99,,4.71,1,Average,0
2238.0,Math,Intermediate (Grade 4-6),Choose the number that would make the comparison correct. 11.49 < _____,,7.89,,5.81,,10.07,,12.33,,12.33,1,Average,0
2239.0,Math,Intermediate (Grade 4-6),Which of the following is greater than 24.19?,,24.19,,13.89,,24.71,,24.02,,24.71,1,Average,0
2240.0,Math,Intermediate (Grade 4-6),Choose the number that would make the inequality true. 21.38 < _____,,51.81,,12.53,,11.97,,5.19,,51.81,1,Average,0
2241.0,Math,Intermediate (Grade 4-6),What kind of angles are produced by perpendicular lines?,,right,,None of the choices,,acute,,obtuse,,right,1,Average,0
2242.0,Math,Intermediate (Grade 4-6),What do you call the point where intersecting lines meet?,,Point of intersection,,Point of reaction,,Point of no return,,Point star,,Point of intersection,1,Average,0
203.0,Math,Senior (Grade 11-12),Match the expressions in their appropriate box.,,f(x) = b^x,,b^x + k > 0,,,,b^x + k = 0,,,0,Difficult,0
204.0,Math,Senior (Grade 11-12),Match the expressions in their appropriate box.,,7^2x ? 49,,y = 3^x,,9^1-x = 27^x-1,,,,,0,Difficult,0
205.0,Math,Senior (Grade 11-12),Match the expressions in their appropriate box.,,,,e^2x = y,,2^x > 2^1-x,,3^x+2 = 3^1-x,,,0,Difficult,0
2252.0,Math,Intermediate (Grade 4-6),Which angle measures exactly ninety degrees?,,right angle,,obtuse angle,,right angle,,acute angle,,right angle,1,Average,0
2262.0,Math,Intermediate (Grade 4-6),Which of the following does not belong to the group?,,acute angle,,isosceles triangle,,right triangle,,obtuse triangle,,isosceles triangle,1,Average,0
2265.0,Math,Intermediate (Grade 4-6),Which of the following pairs is correct?,,scalene triangle - three sides are equal,,isosceles triangle - two sides are equal,,right triangle - one angle is greater than 90 degrees,,obtuse triangle - one angle is less than 90 degrees,,isosceles triangle - two sides are equal,1,Average,0
2267.0,Math,Intermediate (Grade 4-6),Which quadrilateral has four equal sides and four equal angles?,,parallelogram,,rhombus,,square,,rectangle,,square,1,Average,0
2268.0,Math,Intermediate (Grade 4-6),Which of the following is incorrectly paired?,,square - four equal sides,,rhombus - four equal angles,,trapezoid - one pair of parallel sides,,parallelogram - two sides are parallel,,rhombus - four equal angles,1,Average,0
2274.0,Math,Intermediate (Grade 4-6),How many diagonals does a triangle have?,,0,,3,,1,,2,,0,1,Average,0
2280.0,Math,Intermediate (Grade 4-6),Which of the following is not a parallelogram?,,square,,rhombus,,rectangle,,trapezoid,,trapezoid,1,Average,0
